Date,Open,High,Low,Close,Volume,MarketCap
2013-08-05,105.12,107.77,105,106.22,0,"1,222,677,176"
2013-08-06,106.72,107.38,105.56,106.75,0,"1,229,098,150"
2013-08-07,106.75,106.75,106.75,106.75,0,"1,229,098,150"
2013-08-08,106.75,106.75,101.26,103,0,"1,187,105,900"
2013-08-09,103.07,105.75,101.93,102.8,0,"1,185,307,130"
2013-08-10,102.8,103.9,102.41,103,0,"1,188,153,925"
2013-08-11,103,105.19,102.75,105,0,"1,211,789,250"
2013-08-12,105,108,103.5,106.64,0,"1,231,248,581"
2013-08-13,106.99,109.35,104.65,109,0,"1,259,042,650"
2013-08-14,109.56,115,108,112.56,0,"1,300,656,724"
2013-08-15,112.56,113.25,109,109.99,0,"1,271,404,657"
2013-08-16,110,112.3,108.52,108.99,0,"1,260,352,119"
2013-08-17,108.99,113.75,108.22,113.5,0,"1,312,996,375"
2013-08-18,112.75,114.69,112,113.5,0,"1,313,544,013"
2013-08-19,113.38,123.06,111.77,119,0,"1,377,725,475"
2013-08-20,119,123.01,117.51,121.21,0,"1,403,829,641"
2013-08-21,121.21,124.91,119.68,123.3,0,"1,428,698,678"
2013-08-22,123.3,123.5,120.6,121.15,0,"1,404,437,433"
2013-08-23,122,122,118.44,118.5,0,"1,374,309,422"
2013-08-24,118.51,121.39,118.02,120.04,0,"1,392,768,092"
2013-08-25,119.6,122.99,119.17,122.11,0,"1,417,198,897"
2013-08-26,122.11,122.75,119.93,120.06,0,"1,393,847,159"
2013-08-27,120.07,127.24,120.07,126.5,0,"1,469,193,138"
2013-08-28,126.48,127.32,122.62,122.62,0,"1,424,675,798"
2013-08-29,122.62,123.7,122.21,122.39,0,"1,422,584,866"
2013-08-30,122.35,135.75,120.99,133.49,0,"1,552,288,465"
2013-08-31,133.09,140.89,132.72,135.35,0,"1,574,672,051"
2013-09-01,135.14,145.81,134.81,138.34,0,"1,610,215,347"
2013-09-02,138.63,146.5,134.89,135.85,0,"1,581,969,854"
2013-09-03,135.61,138.34,133,136.77,0,"1,593,346,565"
2013-09-04,136.53,144.5,123.61,126.74,0,"1,477,012,118"
2013-09-05,126.76,131.44,121.83,126.43,0,"1,473,965,191"
2013-09-06,126.49,127.34,119.15,119.15,0,"1,389,646,450"
2013-09-07,118.89,125.94,118.46,124.15,0,"1,448,411,494"
2013-09-08,124.13,124.72,120.49,121.66,0,"1,419,836,072"
2013-09-09,121.86,129.06,119.75,127.11,0,"1,484,085,516"
2013-09-10,127.27,129.74,125.9,125.91,0,"1,470,679,164"
2013-09-11,125.89,137.83,123.27,135.25,0,"1,580,450,350"
2013-09-12,135.55,136.08,131.81,133.13,0,"1,556,386,219"
2013-09-13,132.83,137.58,132.27,134.98,0,"1,578,699,084"
2013-09-14,135.01,135.85,128.87,129.22,0,"1,512,038,756"
2013-09-15,129.4,131.44,128.26,130.37,0,"1,526,085,146"
2013-09-16,130.86,132.72,129.77,131.72,0,"1,542,395,098"
2013-09-17,131.59,132.76,124.89,131.66,0,"1,542,278,406"
2013-09-18,131.71,133.2,130.54,131.47,0,"1,540,598,328"
2013-09-19,131.37,131.77,128.45,129.65,0,"1,519,883,709"
2013-09-20,129.7,135.62,126.68,127.04,0,"1,489,921,944"
2013-09-21,126.95,128.61,126.24,127.43,0,"1,495,101,147"
2013-09-22,127.87,133.94,126.59,129.12,0,"1,515,584,736"
2013-09-23,128.98,132.73,125.66,125.95,0,"1,479,037,148"
2013-09-24,126.05,127.46,125.39,127.25,0,"1,494,974,356"
2013-09-25,127.38,129.69,127.33,128.22,0,"1,507,033,770"
2013-09-26,128.21,134.93,127.32,128.38,0,"1,509,434,269"
2013-09-27,128.94,134.74,128.49,133.78,0,"1,573,520,360"
2013-09-28,133.77,135.63,132.56,134.78,0,"1,585,878,762"
2013-09-29,134.9,140.61,134.71,137.34,0,"1,616,584,505"
2013-09-30,137.15,138.35,130.27,133,0,"1,566,038,425"
2013-10-01,132.68,134.63,131.55,132.18,0,"1,557,001,092"
2013-10-02,132.05,133.59,102.25,114.13,0,"1,344,930,746"
2013-10-03,114.45,123.63,111.82,123.63,0,"1,457,492,615"
2013-10-04,123.41,130.09,123.41,129.01,0,"1,521,498,787"
2013-10-05,128.63,130.44,128.03,128.55,0,"1,516,777,519"
2013-10-06,128.36,129.66,126.15,129,0,"1,522,686,975"
2013-10-07,129.43,130.27,126.36,126.94,0,"1,498,859,918"
2013-10-08,126.74,127.47,124.71,126,0,"1,488,277,350"
2013-10-09,125.85,131.75,125.58,130.69,0,"1,544,249,376"
2013-10-10,130.67,131.5,129.26,130.59,0,"1,543,701,125"
2013-10-11,130.75,131.81,129.64,130.9,0,"1,547,971,040"
2013-10-12,130.9,135.66,130.56,135.19,0,"1,599,426,131"
2013-10-13,135.19,138.66,134.55,138.13,0,"1,634,968,839"
2013-10-14,139.27,144.12,138.9,140.52,0,"1,664,129,178"
2013-10-15,140.77,145.39,139.13,145.24,0,"1,720,981,439"
2013-10-16,145.65,152.23,142.43,142.55,0,"1,689,851,848"
2013-10-17,142.41,147.42,142.41,146.25,0,"1,734,327,563"
2013-10-18,146.37,155.96,145.57,155.96,0,"1,850,219,763"
2013-10-19,155.91,177.48,155.7,172.42,0,"2,046,457,291"
2013-10-20,171.66,174.91,168.95,174.61,0,"2,073,319,140"
2013-10-21,174.8,184.82,174.8,182.21,0,"2,164,518,143"
2013-10-22,182.65,196.27,182.65,193.76,0,"2,302,910,260"
2013-10-23,193.36,213.62,192.38,213.62,0,"2,540,139,399"
2013-10-24,214.3,217.42,168.52,198.23,0,"2,358,198,593"
2013-10-25,197.69,198.87,168.5,186.69,0,"2,222,012,384"
2013-10-26,187.45,188.41,175.75,177.32,0,"2,111,296,044"
2013-10-27,176.6,196.44,176.6,196.44,0,"2,339,831,217"
2013-10-28,196.21,198.62,192.06,198.55,0,"2,365,837,416"
2013-10-29,198.55,204.79,198.55,204.39,0,"2,436,241,934"
2013-10-30,204.39,209.16,199.97,199.97,0,"2,384,492,273"
2013-10-31,199.83,205.18,198.85,204,0,"2,433,658,800"
2013-11-01,203.9,206.65,202.13,206.18,0,"2,460,742,837"
2013-11-02,205.81,207.76,201.65,206.22,0,"2,462,261,645"
2013-11-03,205.99,215.05,203.99,215.05,0,"2,568,713,111"
2013-11-04,214.66,231.01,213.94,229.1,0,"2,737,659,088"
2013-11-05,229.21,250.66,226.22,245.24,0,"2,931,598,960"
2013-11-06,244.78,263,244.78,262.5,0,"3,138,994,688"
2013-11-07,261.68,304.17,261.55,296.41,0,"3,545,560,087"
2013-11-08,297.85,338.66,296.93,338.11,0,"4,045,494,603"
2013-11-09,338.58,370.82,319.71,339.11,0,"4,058,705,857"
2013-11-10,348.82,350.7,277.24,326.62,0,"3,910,613,095"
2013-11-11,325.41,351.27,311.78,342.44,0,"4,101,635,027"
2013-11-12,343.06,362.81,342.8,360.33,0,"4,317,726,291"
2013-11-13,360.97,414.05,359.8,407.37,0,"4,883,103,453"
2013-11-14,406.41,425.9,395.19,420.2,0,"5,038,817,795"
2013-11-15,419.41,437.89,396.11,417.95,0,"5,013,561,020"
2013-11-16,417.28,450.26,415.57,440.22,0,"5,282,849,105"
2013-11-17,440.96,500.58,440.24,492.11,0,"5,907,842,064"
2013-11-18,496.58,703.78,494.94,703.56,0,"8,449,069,629"
2013-11-19,712.76,806.11,456.39,584.61,0,"7,022,949,161"
2013-11-20,577.98,599.65,448.45,590.83,0,"7,100,077,964"
2013-11-21,594.32,733.4,577.29,722.43,0,"8,684,240,726"
2013-11-22,724.07,780.85,668.13,771.44,0,"9,276,681,716"
2013-11-23,771.7,844.97,771.7,797.82,0,"9,597,335,799"
2013-11-24,795.63,807.36,722.87,774.25,0,"9,317,034,156"
2013-11-25,773.02,810.68,754.43,799.11,0,"9,619,646,225"
2013-11-26,805.73,928.54,800.8,928.1,0,"11,176,110,593"
2013-11-27,923.85,"1,001.96",891.68,"1,001.96",0,"12,069,885,699"
2013-11-28,"1,003.38","1,077.56",962.17,"1,031.95",0,"12,435,823,060"
2013-11-29,"1,042.01","1,146.97","1,000.64","1,131.97",0,"13,646,039,846"
2013-11-30,"1,129.37","1,156.14","1,106.61","1,129.43",0,"13,620,389,321"
2013-12-01,"1,128.92","1,133.08",801.82,955.85,0,"11,531,708,948"
2013-12-02,951.42,"1,055.42",938.41,"1,043.33",0,"12,591,271,606"
2013-12-03,"1,046.40","1,096.00","1,011.21","1,078.28",0,"13,018,451,838"
2013-12-04,"1,077.58","1,156.12","1,070.16","1,151.17",0,"13,903,428,351"
2013-12-05,"1,152.73","1,154.36",897.11,"1,045.11",0,"12,626,914,509"
2013-12-06,"1,042.38","1,042.38",829.45,829.45,0,"10,025,645,095"
2013-12-07,835.32,854.64,640.22,698.23,0,"8,442,962,249"
2013-12-08,697.31,802.51,670.88,795.87,0,"9,627,500,113"
2013-12-09,793.8,921.93,780.9,893.19,0,"10,808,715,488"
2013-12-10,892.32,997.23,892.32,988.51,0,"11,966,951,486"
2013-12-11,989.07,"1,001.58",834.23,878.48,0,"10,638,546,534"
2013-12-12,882.78,901.94,844.95,873.26,0,"10,578,889,955"
2013-12-13,874.98,941.79,860.05,892.58,0,"10,816,819,988"
2013-12-14,899.85,904.65,858.36,872.6,0,"10,578,987,915"
2013-12-15,875.29,886.16,825,876.12,0,"10,625,517,651"
2013-12-16,880.33,882.25,668.25,705.97,0,"8,565,534,010"
2013-12-17,706.37,754.83,630.88,682.12,0,"8,279,623,719"
2013-12-18,678.2,679.32,420.51,522.7,0,"6,347,159,168"
2013-12-19,519.06,707.23,502.89,691.96,0,"8,406,397,153"
2013-12-20,694.22,729.16,595.33,625.32,0,"7,599,576,492"
2013-12-21,619.9,654.27,579.17,605.66,0,"7,363,114,611"
2013-12-22,601.78,666.74,585.64,617.18,0,"7,505,757,423"
2013-12-23,613.06,680.91,611.04,673.41,0,"8,192,487,202"
2013-12-24,672.36,684.39,645.71,665.58,0,"8,100,042,042"
2013-12-25,666.31,682.7,649.48,682.21,0,"8,305,173,374"
2013-12-26,683.94,777.75,683.94,761.98,0,"9,279,735,331"
2013-12-27,763.28,777.51,713.6,735.07,"46,862,700","8,955,394,564"
2013-12-28,737.98,747.06,705.35,727.83,"32,505,800","8,869,918,644"
2013-12-29,728.05,748.61,714.44,745.05,"19,011,300","9,082,103,621"
2013-12-30,741.35,766.6,740.24,756.13,"20,707,700","9,217,167,990"
2013-12-31,760.32,760.58,738.17,754.01,"20,897,300","9,191,325,349"
2014-01-01,754.97,775.35,754.97,771.4,"22,489,400","9,403,308,145"
2014-01-02,773.44,820.31,767.21,802.39,"38,489,500","9,781,073,921"
2014-01-03,802.85,834.15,789.12,818.72,"37,810,100","9,980,135,396"
2014-01-04,823.27,859.51,801.67,859.51,"38,005,000","10,477,362,437"
2014-01-05,858.55,952.4,854.52,933.53,"72,898,496","11,379,660,685"
2014-01-06,936.05,"1,017.12",905.71,953.29,"85,565,696","11,620,533,603"
2014-01-07,946.49,965.74,802,802,"81,311,696","9,808,299,600"
2014-01-08,795.99,870.68,776.18,842.72,"74,175,600","10,310,363,180"
2014-01-09,841.47,864.36,804.14,846.86,"59,998,600","10,365,397,028"
2014-01-10,846.69,871.19,822.6,868.48,"31,876,800","10,634,081,648"
2014-01-11,867.32,921.48,861.72,913.95,"44,754,200","11,195,636,164"
2014-01-12,919.6,928.52,851.17,863.22,"39,623,500","10,578,653,198"
2014-01-13,860.19,861.29,806.05,841.2,"45,580,900","10,312,375,950"
2014-01-14,843.17,855.69,825.66,833.27,"20,829,800","10,218,535,832"
2014-01-15,833.12,872.81,830.86,860.9,"28,107,200","10,561,305,975"
2014-01-16,860.29,866.16,835.63,835.63,"19,149,300","10,255,185,612"
2014-01-17,834.49,842.91,797.63,814.64,"39,031,700","10,000,663,202"
2014-01-18,816.07,841.49,816.07,840,"18,052,700","10,315,662,000"
2014-01-19,839.66,870.96,825.53,870.96,"24,365,700","10,699,504,086"
2014-01-20,871.39,886.39,853.87,870.2,"27,652,700","10,694,453,430"
2014-01-21,869.65,881.2,855.93,863.91,"18,997,300","10,620,283,205"
2014-01-22,867.21,870.15,837.36,845.59,"18,453,700","10,399,573,174"
2014-01-23,845.46,851.57,819.32,822.04,"15,607,100","10,113,558,120"
2014-01-24,822.43,822.43,783.58,797.07,"34,912,000","9,810,138,293"
2014-01-25,796.24,861.45,792.96,853.61,"24,303,900","10,509,539,619"
2014-01-26,853.68,897.02,844.86,885.28,"32,224,300","10,902,798,632"
2014-01-27,884.6,893,757.11,771.39,"49,233,600","9,503,544,085"
2014-01-28,774.02,832.5,766.98,812.51,"44,875,500","10,013,251,364"
2014-01-29,809.96,836.87,809.85,826,"17,984,400","10,182,659,550"
2014-01-30,826.02,830.5,799.06,819.03,"29,918,200","10,100,339,387"
2014-01-31,818.43,831.87,812.6,829.92,"17,107,900","10,238,411,820"
2014-02-01,828.61,853.52,827.11,832.58,"19,668,700","10,275,202,812"
2014-02-02,832.9,844.72,820.67,825.37,"11,300,900","10,190,038,654"
2014-02-03,824.08,826.48,807.22,823.83,"13,940,100","10,174,774,202"
2014-02-04,823.77,840.17,820.94,827.96,"16,609,700","10,229,342,305"
2014-02-05,829.96,837.32,811.91,811.91,"22,395,100","10,034,436,286"
2014-02-06,815.59,819.81,770.59,781.55,"50,108,700","9,662,791,119"
2014-02-07,783.2,783.2,654.35,712.4,"113,643,000","8,810,607,000"
2014-02-08,699.57,721.82,661.87,673.92,"38,742,600","8,337,738,240"
2014-02-09,671.46,712.27,655.25,682.9,"39,311,400","8,451,228,950"
2014-02-10,681.32,703.71,550.5,681.03,"112,758,000","8,430,742,782"
2014-02-11,683.5,712.46,636.66,672.17,"72,745,200","8,323,817,195"
2014-02-12,672.38,672.9,643.04,651.72,"25,367,600","8,073,458,481"
2014-02-13,651.08,657.99,601.91,605.24,"38,588,100","7,500,376,176"
2014-02-14,601.17,691.72,541.04,661.99,"102,506,000","8,206,805,878"
2014-02-15,660.9,661.84,632.84,650.92,"26,709,200","8,072,579,656"
2014-02-16,651.3,665.1,584.17,616.63,"40,061,700","7,650,358,837"
2014-02-17,614.23,656.95,607.31,626.27,"31,948,400","7,772,386,462"
2014-02-18,627.16,645.76,612.54,626.6,"20,015,100","7,779,035,355"
2014-02-19,625.97,631.77,618.7,623.03,"13,897,800","7,737,830,115"
2014-02-20,623.09,627.73,556.14,556.14,"46,905,000","6,909,538,974"
2014-02-21,556.88,582.96,530.47,574.16,"47,308,100","7,135,603,064"
2014-02-22,574.24,614.48,558.58,605.42,"31,254,000","7,526,808,473"
2014-02-23,606.47,639.91,599.7,605.82,"31,434,400","7,534,325,867"
2014-02-24,606.04,607.61,538.7,546.32,"57,893,900","6,796,971,990"
2014-02-25,540.24,541.38,420.41,538.71,"126,314,000","6,704,461,434"
2014-02-26,537.04,603.8,532.58,582.69,"64,642,700","7,254,505,067"
2014-02-27,581.65,594.05,566.62,578.77,"25,540,800","7,208,406,719"
2014-02-28,579.7,584.14,545.17,549.26,"28,076,100","6,843,353,924"
2014-03-01,549.92,573.38,539.29,565.61,"18,668,100","7,049,084,308"
2014-03-02,567.23,570.48,553.27,559.79,"7,950,760","6,978,524,072"
2014-03-03,562.56,702.91,560.52,667.76,"96,056,896","8,326,933,812"
2014-03-04,668.24,696.22,655.68,666.78,"55,344,600","8,317,230,356"
2014-03-05,666.24,674.28,646.28,665.51,"22,461,900","8,304,000,852"
2014-03-06,664.52,669.77,649.79,663.86,"16,068,100","8,286,267,327"
2014-03-07,664.31,665.34,616.35,629.15,"34,150,800","7,855,629,815"
2014-03-08,629.66,635.14,604.46,617.45,"18,654,200","7,712,151,171"
2014-03-09,616.31,643.95,612.35,636.96,"15,396,500","7,958,687,808"
2014-03-10,636.33,644.76,615.02,627.79,"20,639,800","7,846,433,315"
2014-03-11,627.95,638.42,618.84,634.11,"11,732,500","7,928,102,950"
2014-03-12,631.91,648.03,629.51,632.1,"18,621,200","7,905,832,725"
2014-03-13,633.62,644.2,630.85,638.14,"11,634,900","7,983,960,982"
2014-03-14,638.14,639.53,627.21,628.8,"11,913,800","7,869,180,480"
2014-03-15,629.37,639.14,627.3,636.12,"4,342,080","7,963,443,153"
2014-03-16,636.5,637.52,628.11,631.11,"5,277,290","7,903,422,086"
2014-03-17,630.92,632.68,616.85,622.37,"14,648,200","7,796,513,249"
2014-03-18,621.84,622.39,603.8,614.83,"24,011,500","7,704,183,118"
2014-03-19,613.9,622,609.1,609.89,"14,228,900","7,644,702,125"
2014-03-20,609.74,609.74,587.49,588.77,"20,572,900","7,382,675,346"
2014-03-21,588.29,604.59,561.81,571.49,"38,414,100","7,168,656,262"
2014-03-22,571.18,572.55,554.39,565.04,"17,360,700","7,090,150,172"
2014-03-23,565.76,570.24,560.88,561.27,"9,288,400","7,045,871,925"
2014-03-24,562.51,586.56,551.77,583.41,"22,706,900","7,326,517,067"
2014-03-25,585.03,585.44,572.6,583.92,"14,020,100","7,335,179,952"
2014-03-26,583.48,590.03,570.96,580.83,"16,401,100","7,298,672,082"
2014-03-27,580.26,580.56,471.24,471.24,"62,225,400","5,923,615,602"
2014-03-28,477.14,526.02,473.23,495.67,"58,828,300","6,232,801,684"
2014-03-29,501.71,504.86,489.73,491.17,"11,147,100","6,178,428,029"
2014-03-30,492.37,492.37,444.18,460.27,"42,958,300","5,791,419,543"
2014-03-31,462.3,483.02,443.36,457,"28,254,000","5,752,294,437"
2014-04-01,457,495.34,457,478.38,"35,685,800","6,023,351,178"
2014-04-02,479.14,495.05,431.27,437.14,"49,647,600","5,506,313,797"
2014-04-03,436.44,449.57,414.89,444.72,"40,765,500","5,604,036,051"
2014-04-04,445.66,454.65,429.09,447.53,"22,925,500","5,641,613,449"
2014-04-05,446.67,463.57,444.2,461.91,"13,404,500","5,824,866,676"
2014-04-06,463.4,466.32,452.97,460.5,"10,241,400","5,808,861,023"
2014-04-07,461.47,462.56,445.12,449.42,"15,616,600","5,670,830,650"
2014-04-08,447.61,457.42,446.11,453.09,"10,921,600","5,718,579,640"
2014-04-09,453.18,455.73,441.93,442.73,"13,204,400","5,589,580,215"
2014-04-10,442.26,443.37,358.73,365.18,"55,868,300","4,611,917,257"
2014-04-11,363.71,429.77,351.27,420.95,"62,562,800","5,318,033,925"
2014-04-12,420.89,439.61,415.79,421.12,"19,226,500","5,321,874,506"
2014-04-13,421.46,427.4,395.25,414.06,"22,493,500","5,234,667,259"
2014-04-14,414.83,469.75,407.37,458.79,"50,730,200","5,802,302,128"
2014-04-15,458.37,519,453.54,515.59,"49,561,000","6,522,974,948"
2014-04-16,522.18,542.38,502.78,527.4,"56,480,100","6,674,473,792"
2014-04-17,529.07,533.52,484.87,495.96,"34,025,500","6,278,792,387"
2014-04-18,495.8,498.6,472.74,479.64,"19,042,400","6,074,116,360"
2014-04-19,479.58,503.55,470.56,501.57,"19,588,200","6,353,700,029"
2014-04-20,501.75,510.87,490.84,498.17,"12,103,100","6,312,896,984"
2014-04-21,497.74,510.57,493.2,495.77,"15,171,400","6,284,666,435"
2014-04-22,495.45,503.22,487.58,487.92,"11,670,900","6,187,034,895"
2014-04-23,488.36,493.25,485.82,491.3,"9,814,530","6,231,920,621"
2014-04-24,490.83,500.46,482.95,500.46,"13,009,400","6,350,012,525"
2014-04-25,500.09,500.3,442.95,461.45,"46,856,500","5,857,079,867"
2014-04-26,461.7,464.54,449.1,458.6,"12,214,600","5,822,776,642"
2014-04-27,457.24,459.33,436.39,436.39,"10,949,500","5,542,720,307"
2014-04-28,430.72,447.53,422.94,440.29,"23,876,600","5,593,864,954"
2014-04-29,439.98,451.64,435.18,447.21,"16,401,400","5,683,724,524"
2014-04-30,446.89,451.1,436.7,447.64,"15,244,900","5,690,810,165"
2014-05-01,447.63,460.61,447.63,457.76,"12,871,800","5,821,425,472"
2014-05-02,457.36,457.93,443.4,449.38,"10,394,200","5,716,625,927"
2014-05-03,449.4,449.4,430.68,437.76,"9,849,640","5,570,422,954"
2014-05-04,438.52,439.77,430.05,436.4,"5,621,260","5,554,777,406"
2014-05-05,434.78,440.97,427.62,433.48,"10,004,800","5,518,951,942"
2014-05-06,433.36,448.04,423.25,428.96,"12,507,300","5,463,474,513"
2014-05-07,429.34,446.13,428.45,438.82,"18,332,200","5,590,798,951"
2014-05-08,438.68,448.4,438.14,440.17,"9,446,580","5,609,810,850"
2014-05-09,440.18,452.69,440.14,449.46,"10,347,900","5,730,133,343"
2014-05-10,450.46,455.77,448.47,454.43,"6,682,600","5,795,543,101"
2014-05-11,453.92,455.34,433.4,438.89,"12,251,700","5,598,956,479"
2014-05-12,438.3,442.26,434.23,441.46,"7,383,770","5,633,629,021"
2014-05-13,441.53,441.98,436.97,440.67,"7,682,670","5,625,308,533"
2014-05-14,440.59,446.66,440.5,443.97,"9,472,960","5,669,111,766"
2014-05-15,444.14,449.8,443.63,447.25,"7,362,980","5,712,906,334"
2014-05-16,447.39,450.66,444.96,448.06,"6,475,100","5,725,217,915"
2014-05-17,448.12,451.98,447.3,448.9,"2,945,790","5,737,967,927"
