Date,Open,High,Low,Close,Volume,MarketCap
2018-08-10,0.1241,0.125,0.1137,0.1164,71125700,3016744292
2018-08-11,0.1164,0.1167,0.1092,0.1124,65816400,2915213884
2018-08-12,0.1125,0.1148,0.1117,0.113,35031500,2928981159
2018-08-13,0.1132,0.1157,0.1027,0.1029,56974900,2668154829
2018-08-14,0.1028,0.1028,0.08695,0.09466,111693000,2454300573
2018-08-15,0.09549,0.1011,0.09466,0.09504,91346700,2464119155
2018-08-16,0.09504,0.09857,0.0932,0.09533,50188900,2471645783
2018-08-17,0.09568,0.1099,0.09517,0.1099,103569000,2849048000
2018-08-18,0.1098,0.1125,0.09749,0.09978,101454000,2587119770
2018-08-19,0.09974,0.1044,0.09812,0.1024,51106900,2655891325
2018-08-20,0.1022,0.1037,0.09362,0.09376,53939600,2431015471
2018-08-21,0.09316,0.09605,0.09192,0.095,49545100,2463159853
2018-08-22,0.09502,0.1001,0.08809,0.09015,64566000,2337294297
2018-08-23,0.0902,0.09334,0.08917,0.09245,37397400,2397040638
2018-08-24,0.09285,0.09436,0.09095,0.09408,35302400,2439148793
2018-08-25,0.0943,0.09501,0.09235,0.09428,30674700,2444461250
2018-08-26,0.09426,0.09463,0.09141,0.09334,26907400,2419973132
2018-08-27,0.09318,0.1008,0.09252,0.1003,55515600,2599551800
2018-08-28,0.1006,0.1067,0.1,0.1055,79059500,2734787400
2018-08-29,0.1056,0.1089,0.1022,0.1055,83582300,2734502203
2018-08-30,0.1052,0.1071,0.09729,0.1006,64807500,2607226213
2018-08-31,0.1009,0.1028,0.09925,0.1022,42250400,2649642901
2018-09-01,0.1019,0.1089,0.1019,0.1068,70208900,2769711164
2018-09-02,0.1069,0.1072,0.1025,0.1044,58391900,2707615830
2018-09-03,0.1047,0.1052,0.1025,0.1036,53687200,2686225997
2018-09-04,0.1035,0.1065,0.1034,0.1053,54317400,2729213080
2018-09-05,0.1053,0.1062,0.08757,0.08757,98708900,2270418011
2018-09-06,0.08753,0.08943,0.08313,0.08867,73239200,2298847044
2018-09-07,0.08852,0.08965,0.08346,0.08398,41868100,2177433165
2018-09-08,0.08412,0.08513,0.07751,0.07823,35208700,2028396585
2018-09-09,0.07844,0.08115,0.07503,0.07664,47870100,1987128467
2018-09-10,0.07728,0.07813,0.07221,0.07351,44682000,1905844508
2018-09-11,0.07418,0.07475,0.06714,0.07051,47614500,1828198118
2018-09-12,0.07079,0.07079,0.06171,0.06674,91272400,1730491952
2018-09-13,0.06705,0.07093,0.06572,0.06983,86011700,1810453630
2018-09-14,0.07009,0.07072,0.06611,0.06825,62256800,1769475895
2018-09-15,0.06793,0.07037,0.0678,0.06932,34842300,1797311198
2018-09-16,0.06915,0.06998,0.06662,0.06996,32643600,1813922673
2018-09-17,0.06985,0.07027,0.06341,0.0639,48609600,1656713880
2018-09-18,0.06357,0.07022,0.0626,0.06943,67159000,1800126878
2018-09-19,0.06915,0.07441,0.06741,0.07235,96071300,1875826146
2018-09-20,0.07244,0.08266,0.07151,0.08149,103788000,2112885130
2018-09-21,0.08178,0.08991,0.08123,0.08761,212274000,2271359163
2018-09-22,0.08766,0.08839,0.08033,0.08319,82526800,2156937816
2018-09-23,0.08349,0.09323,0.08289,0.08975,149996000,2327045326
2018-09-24,0.08971,0.09135,0.08231,0.08275,89522100,2145558424
2018-09-25,0.0823,0.0823,0.07538,0.08103,87535200,2100805708
2018-09-26,0.08099,0.08287,0.07717,0.07948,64321400,2060579858
2018-09-27,0.07947,0.08764,0.07842,0.086,101911000,2229764364
2018-09-28,0.0864,0.08833,0.08205,0.08403,89113600,2178690628
2018-09-29,0.08371,0.08637,0.08171,0.08461,55854000,2193583137
2018-09-30,0.08437,0.0868,0.08342,0.0852,49853100,2208861960
2018-10-01,0.08529,0.08581,0.08264,0.08447,42076400,2190041499
2018-10-02,0.0846,0.08468,0.08239,0.08253,34775200,2139639274
2018-10-03,0.08203,0.0824,0.07917,0.08079,38063700,2094614324
2018-10-04,0.08082,0.08279,0.08053,0.0813,31665100,2107977136
2018-10-05,0.08138,0.08309,0.08069,0.08299,31160900,2151708326
2018-10-06,0.08331,0.08373,0.08098,0.0813,26277600,2107948616
2018-10-07,0.08145,0.08515,0.08074,0.08466,34848400,2194941716
2018-10-08,0.08453,0.08817,0.0832,0.08661,62079800,2245470984
2018-10-09,0.08677,0.08751,0.08446,0.08636,38710200,2238978845
2018-10-10,0.08635,0.08643,0.08354,0.08468,35888200,2195465443
2018-10-11,0.08453,0.08455,0.07003,0.07094,72659700,1839248235
2018-10-12,0.07034,0.07588,0.06984,0.07321,40979000,1898221950
2018-10-13,0.07264,0.07489,0.07247,0.0731,23571900,1895336267
2018-10-14,0.07306,0.07377,0.07072,0.07129,26250600,1848416047
2018-10-15,0.07044,0.07862,0.06977,0.07479,71953000,1939054493
2018-10-16,0.07479,0.07663,0.07439,0.07581,26555800,1965629740
2018-10-17,0.07586,0.07827,0.0751,0.07741,36907800,2006973047
2018-10-18,0.07754,0.07795,0.07426,0.07513,28634400,1947931922
2018-10-19,0.07502,0.07646,0.07443,0.07584,18153800,1966215692
2018-10-20,0.07579,0.07715,0.0752,0.07634,20363900,1979319234
2018-10-21,0.0763,0.07754,0.0756,0.07587,17620200,1967169808
2018-10-22,0.07575,0.07651,0.07514,0.07578,16871700,1964652290
2018-10-23,0.07586,0.07614,0.07307,0.07474,20710600,1937869626
2018-10-24,0.07461,0.07565,0.07415,0.07432,14151400,1926918031
2018-10-25,0.07429,0.07435,0.07316,0.07386,12567300,1914952688
2018-10-26,0.07375,0.07396,0.07268,0.07371,13464800,1911154372
